"time","link","text","comments","likes","shares"
"2024-09-09T11:00:44.000Z","https://fb.me/e/7tGi5h1lZ","📆MUZEALNY ROZKŁAD JAZDY📆

‼️14 września w sobotę, otwieramy nową Przestrzeń Edukacyjną. Na ten dzień Dział Edukacji zaplanował atrakcje dla najmłodszych, które znajdziecie tutaj 👉🏻Dziecięca SwOBOTA👶🏻

🔴MUZEUM NARODOWE W WARSZAWIE:

👤Dla dorosłych i młodzieży:

🐲10 września, wtorek / 13:00
Czas na sztukę! / Świat dziecka. Co o dzieciństwie mówi nowoczesne wzornictwo? 

🐲10 września, wtorek / 13:00
Czas na sztukę! / Akademickie spektakle sztuki

🐲10 września, wtorek / 13:00
Czas na sztukę! / Brzydota w sztuce

🐲11 września, środa / 10:30
Qigong w muzeum

🐲12 września, czwartek / 18:00
Kordian na plakacie, czyli o graficznych interpretacjach dramatu Juliusza Słowackiego 

🐲13 września, piątek / 16:30
JĘZYK POLSKI PRZEZ SZTUKĘ / ПОЛЬСЬКА МОВА ЧЕРЕЗ МИСТЕЦТВО

🐲14 września, sobota / 11:00
Oprowadzania po Galeriach Stałych MNW/ Perła w koronie Muzeum, czyli Galeria Sztuki XIX Wieku 

👶🏻Dla najmłodszych:

🐲14 września, sobota / 10:00
Dziecięca SwOBOTA

🐲15 września, niedziela / 10:15
RODZINNE NIEDZIELE / Smaki wakacyjnej podróży

🟣Królikarnia - Oddział Muzeum Narodowego w Warszawie

🦦13 września, piątek / 18:00
ТАК ПРОСТО: ЕКСКУРСІЇ ПРОСТОЮ ПОЛЬСЬКОЮ МОВОЮ / PO PROSTU: OPROWADZANIA W PROSTYM JĘZYKU POLSKIM 

🔗 https://fb.me/e/7tGi5h1lZ

🦦13 września, piątek / 18:00
Oprowadzanie choreograficzne po wystawie „Alina Ślesińska. Szkice przestrzeni”

🔗 https://fb.me/e/5to4QyWmW

🔵Muzeum Wnętrz w Otwocku Wielkim - Oddział Muzeum Narodowego w Warszawie

🦆15 września, niedziela / 13:00
Z WIZYTĄ NA MAGNACKIM DWORZE / oprowadzanie dla młodzieży i dorosłych

🔗 https://fb.me/e/2txiXttBR

🦆15 września, niedziela / 15:00
Paderewski: artysta, polityk, kolekcjoner / oprowadzanie dla młodzieży i dorosłych po wystawie „Dar Paderewskiego” 

🔗 https://fb.me/e/2pkAOCSi3

🦆15 września, niedziela / 17:00
KONCERT DUETU MIRON ŁAJMING I MICHAŁ SZYMAŃSKI
 
🔗 https://fb.me/e/3YkjEFAmf

___________
Ilustracja:
Bajka o lisie i bocianie - cztery scenki
Stanisław Witkiewicz (1851-1915) 
🔗 https://cyfrowe.mnw.art.pl/pl/zbiory/915954

Zobacz więcej w cyfrowym MNW:
🔗 https://cyfrowe.mnw.art.pl/pl/strona-glowna",,"28","1"
"2024-09-09T08:39:54.000Z",,"",,"7","0"
"2024-09-06T18:00:23.000Z",,"⁉️Zastanawiacie się, gdzie są królewskie regalia? Nie martwcie się, wrócą!

👑Dziś z Galerii Sztuki Dawnej zdjęto regalia Augusta III i Marii Józefy oraz płaszcz koronacyjny Augusta III.

🏰Zabytki wyruszą w podróż do Krakowa na wystawę „Niech żyje król! Koronacje Sasów na Wawelu” w Zamku Królewskim na Wawelu (@wawelcastle). Muzeum Narodowe w Warszawie jest współorganizatorem wystawy, na którą zapraszamy od 21 września. Ekspozycja opowie o polskim ceremoniale koronacyjnym, który ma swoje początki w późnym średniowieczu.

🤴🏻Królewskie regalia i płaszcz powrócą na naszą ekspozycję w lutym 2025 roku.","2","98","12"
"2024-09-06T12:38:28.000Z","https://tiny.pl/mkj17wkn","🐉 ZNAJDŹ SWOJEGO ULUBIONEGO SMOKA 🐉

My już wybraliśmy! Nasz smok pojawił się na pochodzącym z Chin XIX-wiecznym talerzu. Jego mina zwiastuje nadejście weekendu. Dodatkowe punkty za płonącą perłę – znak dobrej wróżby.

Więcej smoków znajdziecie w kolekcji „Smok w sztuce Azji Wschodniej"", która pojawiła się właśnie w Cyfrowym MNW: https://tiny.pl/mkj17wkn

Wszystkie smoki należą do domeny publicznej, więc możecie pobierać ich wizerunki w wysokiej rozdzielczości i dowolnie użytkować.

Koniecznie podzielcie się z nami wizerunkiem swojego ulubionego smoka w komentarzach 🐉","4","54","1"
"2024-09-05T16:02:50.000Z",,"🎞️Fotografie artystów z Société française de photographie czyli francuskiego stowarzyszenia fotograficznego

 📷IX odsłona Gabinetu Fotografii  trwająca od 24 lipca  do 27 października 2024

🙎🏻‍♂️Aleksander Branicki  kolekcjoner i podróżnik był jednym z wielu europejskich arystokratów zafascynowanych fotograficznymi pozytywami na światłoczułych papierach solnych i albuminowych. Nie tylko podziwiał nową sztukę fotografii, ale także uczył się fotografowania. Został członkiem grupy skupionej wokół Gustave’a Le Gray, artysty który porzucił malarstwo, aby zająć się wyłącznie fotografią. Branicki od około 1852 roku przebywał wśród uczniów Le Gray’a, poznawał tajniki eksperymentalnych technik mistrza włącznie z „bezwstydnym babraniem się w azotanie srebra”, jak pisał jeden z uczestników grupy. Hrabiemu Branickiemu oprócz wielu artystów i intelektualistów ze środowiska Fontainebleau towarzyszyli w tych zajęciach księżne i książęta, hrabiny i hrabiowie, markizy i markizi przede wszystkim ze środowiska francuskiego. Fotografie wykonane w plenerach przez polskiego fotoamatora oglądał w 1853 roku Charles Nègre, podobnie jak Le Gray malarz i pionier fotografii. Szkoda, że dzisiaj nie znamy powstałych wówczas pejzaży. Możemy za to podziwiać Autportret z czasów fascynacji Aleksandra Branickiego eksperymentowaniem z fotografią.

Fotografie:

Autoportret Aleksandra Branickiego - Aleksander Branicki

Nowa droga przez wąwóz w Pirenejach - John Stewart 

Park angielski - Roger Fenton

Portret Wiktora Okryńskiego - Aleksander Ken

Reims. Katedra, widok fasady - Édouard Baldus",,"45","9"
"2024-09-04T15:34:49.000Z",,"",,"2","0"
"2024-09-04T09:53:58.000Z",,"","1","7","0"
"2024-09-02T16:08:18.000Z","https://fb.me/e/2iNi64QW9","📆MUZEALNY ROZKŁAD JAZDY📆

🌳Muzeum Narodowe w Warszawie 

🌹3 września, wtorek / 13:00
Czas na sztukę! WAKACJE '24 / Akademickie spektakle sztuki

🌹3 września, wtorek / 13:00
Czas na sztukę! WAKACJE '24 / Świat dziecka. Co o dzieciństwie mówi nowoczesne wzornictwo?

🌹3 września, wtorek / 13:00
Czas na sztukę! WAKACJE '24 / Brzydota w sztuce

🌹4 września, środa / 10:30
Qigong w muzeum

🌹6 września, piątek / 11:00
MAMA, TATA W MUZEUM / Obraz dziecka w kulturach starożytnych

🌹6 września, piątek / 16:30
JĘZYK POLSKI PRZEZ SZTUKĘ / Różne oblicza piękna | ПОЛЬСЬКА МОВА ЧЕРЕЗ МИСТЕЦТВО / Різні грані краси

🌹7 września, sobota / 11:00
WARSZTATY DLA NAUCZYCIELI I NAUCZYCIELEK / MNW dla szkół: inspiracje na nowy rok szkolny

🌹7 września, sobota / 11:00
Oprowadzania po Galeriach Stałych MNW / Galeria Sztuki Dawnej – Miasto 

🌹7 września, sobota / 13:00
Guided tour in English

🌹8 września, niedziela / 10:15
RODZINNE NIEDZIELE / W świecie emocji

🌹8 września, niedziela / 12:00
OPROWADZANIA Z TŁUMACZENIEM NA JĘZYK UKRAIŃSKI / ЕКСКУРСІЇ З ПЕРЕКЛАДОМ УКРАЇНСЬКОЮ МОВОЮ / Fantastyczne zwierzęta

🗿Królikarnia - Oddział Muzeum Narodowego w Warszawie

🌷7 września, sobota / 11:00
WSPÓLNA PRZESTRZEŃ / Warsztaty plastyczno-ruchowe dla rodzin
🔗https://fb.me/e/2iNi64QW9

🌷7 września, sobota / 16:00
Spotkanie w dawnej pracowni Aliny Ślesińskiej
🔗https://fb.me/e/4n33kGMzc

🪞Muzeum Wnętrz w Otwocku Wielkim - Oddział Muzeum Narodowego w Warszawie

🖼️8 września, niedziela / 13:00
Z WIZYTĄ NA MAGNACKIM DWORZE / oprowadzanie dla młodzieży i dorosłych
🔗https://fb.me/e/3ODluUToD

🖼️8 września, niedziela / 15:00
Paderewski: artysta, polityk, kolekcjoner / oprowadzanie dla młodzieży i dorosłych po wystawie „Dar Paderewskiego”
🔗https://fb.me/e/2pkAOCSi3

__________
Dzbanuszek do sake (chôshi) z nakrywką
 Autor nieznany

Zobacz więcej w Cyfrowym MNW
🔗https://cyfrowe.mnw.art.pl/pl/zbiory/510457",,"18","2"
"2024-09-02T15:57:14.000Z",,"",,"4","0"
"2024-09-02T15:15:09.000Z",,"",,"5","0"
"2024-09-02T14:47:35.000Z",,"",,"8","0"
"2024-09-02T13:57:07.000Z",,"","7","30","0"
"2024-09-02T13:42:10.000Z",,"",,"7","0"
"2024-08-31T07:56:48.000Z","https://bit.ly/3yZrgcx","🍎 Wyjątkowe połączenie wyrafinowanej elegancji, matczynej miłości i głębokiej symboliki… „Piękna Madonna z Wrocławia” z Galerii Sztuki Średniowiecznej MNW jest prawdziwym arcydziełem swojego gatunku!

📝 Rzeźba jest jedną z kamiennych Pięknych Madonn, które powstały około 1400 roku w Europie Środkowej. Styl piękny, zwany też gotykiem międzynarodowym, wywodzi się z kultury dworskiej i był odzwierciedleniem ówczesnych obyczajów i ideału piękna. W przypadku przedstawień Marii piękno fizyczne łączy się z pięknem duchowym – jej uroda wyraża doskonałość jej charakteru. Rzeźby z tego okresu charakteryzuje też wyeksponowanie emocjonalnej więzi łączącej matkę z jej dzieckiem.

Pełna gracji postać Matki Boskiej jest esowato wygięta, spowija ją w obszerny płaszcz spływający miękkimi, głęboko rzeźbionymi fałdami. Przedstawienie sceny zabawy Marii z małym Jezusem zawiera zapowiedź jego męki – jabłko, które podaje Dzieciątku, stanowi symbol odkupienia grzechów ludzkości przez przyszłą ofiarę krzyżową. 

Nazwa „Piękna Madonna z Wrocławia” ma charakter zwyczajowy, gdyż nieznane jest miejsce, dla którego figura ta została wykonana. Ze względu na jej wyjątkową wartość artystyczną przyjmuje się, że ufundowano ją do któregoś z głównych kościołów Wrocławia. Nie ma też pewności co do tego, jakie miejsce w przestrzeni kościoła zajmowały figury Pięknych Madonn. Ich delikatna, skłaniająca do kontemplacji forma pozwala przypuszczać, że pierwotnie ustawiane były jako samodzielne figury (na przykład przy filarach bądź w kaplicach bocznych), ale wiadomo też, że czasem umieszczano na ołtarzach. 

📍 „Piękną Madonnę z Wrocławia” zobaczyć w sali otwierającej Galerię Sztuki Średniowiecznej MNW. W każdy wtorek wstęp do galerii stałych jest bezpłatny!

__

Mistrz Pięknej Madonny z Wrocławia 
„Piękna Madonna z Wrocławia”
ok. 1390

Zobacz obiekt w Cyfrowym MNW:
🔗 https://bit.ly/3yZrgcx","6","181","14"
"2024-08-30T13:21:06.000Z",,"💫 Powraca Wasza ulubiona, rodzinna Przestrzeń Edukacyjna w MNW! 🎨

14 września zarezerwujcie sobie czas, by wpaść do MNW na Dziecięcą SwOBOTĘ, czyli kolejną edycję Muzealnego Święta Dzieci ❤️ To właśnie w tym dniu otwieramy dla Was Nową Przestrzeń Edukacyjną. Przygotowaliśmy też liczne atrakcje w różnych zakątkach Muzeum – animacje w Holu Głównym i galeriach oraz seanse filmów krótkometrażowych we współpracy z Festiwalem Młode Horyzonty (@mlode_horyzonty). To również świetna okazja do zapoznania się z naszymi planami i ofertą na jesień! 

Nowa Przestrzeń Edukacyjna będzie się mieścić nieopodal Galerii Sztuki Średniowiecznej, a jej bajeczne dekoracje inspirowane są dziełami z naszej kolekcji. W wyborze kolorów z palety „Colour designed with autism in mind” AkzoNobel (@akzonobelpolska) pomogła nam Alicja Safarzyńska-Płatos (@alicja_safarzynska_platos), a rysunki według projektów Kasi Walentynowicz (@kasia_walentynowicz_illu) na ściany przeniosła Kamila Lipka (@kamila_lipka_murale). 
  
My nie możemy się już doczekać – do zobaczenia wkrótce w Nowej Przestrzeni Edukacyjnej w MNW! ❤️",,"45","6"
"2024-08-28T12:31:18.000Z","https://bit.ly/4e1pOW4","🖼️ Nierzadko podziwiamy grafiki, wzory i ryciny… tym razem zapraszamy do zobaczenia ich częściej zapomnianej strony, bez której żadne odbitki nie byłyby możliwe – czyli od strony matryc! 

W naszej kolekcji znajduje się wyjątkowy zbiór 159 matryc graficznych, które dokumentują rozwój rytownictwa od XVII do XIX wieku na terenach dawnej Litwy. Zgromadził je Konstanty hr. Tyszkiewicz – kolekcjoner, bibliofil, mecenas artystów, badacz starożytności litewskich, członek towarzystw naukowych i współtwórca, wraz z bratem Eustachym, Muzeum Starożytności w Wilnie. Uratował przed zniszczeniem wiele cennych obiektów, które są świadectwem bogatego dziedzictwa kulturowego Rzeczpospolitej.

👨‍🎨 W orbicie zainteresowań Tyszkiewicza była sztuka artystów kręgu wileńskiego, rozmaite artefakty oraz miedziane matryce graficzne. Były to przedmioty rzadko kolekcjonowane, ginące wraz z zamykanymi klasztornymi drukarniami, a ich wartość określał nierzadko głównie materiał, z którego zostały wykonane. 

Z owych pieczołowicie wyżłobionych płyt odbijano kompozycje graficzne. Kwestia ich zachowania wcale nie była oczywista – po spełnieniu swojej funkcji służyły często jako materiał do produkcji miedzianych naczyń, przetapiano je i przekuwano, dzielono na mniejsze fragmenty, niekiedy były wykorzystywane też na podobrazia dla artystów. Szansę na ocalenie miały matryce z warsztatów najwybitniejszych grafików, które drogą dziedziczenia i późniejszej sprzedaży służyły niejednokrotnie do wydań post mortem. Tyszkiewicz pozyskiwał do swych zbiorów matryce, które najbardziej narażone były na zniszczenie i zapomnienie. To dzięki jego zaangażowaniu możemy dziś podziwiać niezwykłe obiekty, które inspirują do dalszych badań nad historią i kulturą regionu!

📝 Serdecznie polecamy nowy artykuł w Cyfrowym MNW! Piotr Paweł Czyż, kustosz w Gabinecie Rycin i Rysunków MNW, zagłębia się w historię zbiorów płyt graficznych hr. Tyszkiewicza.
🔗 https://bit.ly/4e1pOW4

__

1. „Pokój Eustachego Tyszkiewicza przed założeniem Muzeum Starożytności w Wilnie”
Marceli Januszewicz (1805–po 1864)
ok. 1845
🔗 https://cyfrowe.mnw.art.pl/pl/zbiory/848596

2. Stanisław Czerski (1777–1833)
„Ach! mana pyninga. (Skąpiec i śmierć)”
1822–1832
🔗 https://cyfrowe.mnw.art.pl/pl/zbiory/861197

3. Michał Podoliński (1783–1856)
„Alegoria zwycięstwa, verso: Brama triumfalna zwieńczona dwugłowym orłem”
1821
🔗 https://cyfrowe.mnw.art.pl/pl/zbiory/861283 

4. Leon Tarasewicz (ok. 1650–ok. 1703)
„Święta Katarzyna”
1680
🔗 https://cyfrowe.mnw.art.pl/pl/zbiory/861311 

5. Jan Nikodem Łopaciński (1747–1810)
„Z Ogińskich Łopacińska (Portret Heleny (?) z Ogińskich Łopacińskiej)”
1775–1800
🔗 https://cyfrowe.mnw.art.pl/pl/zbiory/861170","2","61","6"
"2024-08-27T11:26:19.000Z","http://bit.ly/bilety-mnw","W ramach już kończącego się Lata w MNW zapraszamy naszą wielokulturową publiczność na spotkania poświęcone polskiej i światowej sztuce. W najbliższą sobotę będziemy robić fotografie... bez aparatów! 🌞

👉 Fotogram to obraz fotograficzny wykonany bezpośrednio na materiale światłoczułym poprzez układanie na nim przedmiotów, a następnie naświetlanie. Cały proces odbywa się bez użycia aparatu czy kamery. 

W czasie spotkania zapoznamy się z aktualną odsłoną Gabinetu Fotografii – zdjęciami z bogatej kolekcji fotografii XIX i początków XX wieku zgromadzonymi w MNW – oraz stworzymy własne kompozycje za pomocą jednej z najwcześniejszych technik fotograficznych.

__

📷 WAKACJE WIELOJĘZYCZNE / Zdjęcie bez aparatu: fotografia słoneczna | КАНІКУЛИ РІЗНИМИ МОВАМИ 
📍 Gmach Główny MNW, zbiórka w Holu Głównym
🎟️ Bilety w cenie 20 zł (ulgowe 10 zł): 🔗 bit.ly/bilety-mnw
🇺🇦 Wydarzenie odbywa się w języku polskim z tłumaczeniem na język ukraiński

✹ ✹ ✹

🇺🇦 Фото без камери: сонячна фотографія / майстер-клас для дорослих і родин

🌞 Фотограма - це фотозображення, зроблене безпосередньо на світлочутливому матеріалі, на якому розміщаємо об'єкти і виставляємо їх на сонце. Весь процес відбувається без використання фотоапарата чи відеокамери. Запрошуємо на майстер-клас, під час якого ми познайомимося з наявною виставкою в Залі фотографії - світлинами з великої колекції фотографій 19-го і початку 20-го століття, що зберігається в Національному музеї у Варшаві - і створимо власні композиції, використовуючи одну з найдавніших фотографічних технік.

__

📷 WAKACJE WIELOJĘZYCZNE / Zdjęcie bez aparatu: fotografia słoneczna | КАНІКУЛИ РІЗНИМИ МОВАМИ
🗓️ Коли: субота, 31 серпня / об 11:30  
📍 Де: Національний музей у Варшаві (Aleje Jerozolimskie, 3) – зустріч в головному холі 
👤 Хто:  дорослі і родини
🎟️ Умови участі: вхід 20 зл. (пільговий 10 зл.) 🔗 bit.ly/bilety-mnw
🇺🇦 Мова: майстер-клас відбудеться простою польською мовою без перекладу","1","36","3"
"2024-08-26T14:02:57.000Z","http://bit.ly/bilety-mnw","🗓️ MUZEALNY ROZKŁAD JAZDY 🗓️ 

🌞 Wkraczamy w końcówkę Lata w MNW! Przed nami liczne spotkania, warsztaty i koncerty, a także ostatni seans w ramach Surrealizmu w naszym Kinie Letnim. Pełny rozkład wydarzeń na najbliższy tydzień poniżej!

🎟️ Bilety i wejściówki na wydarzenia dostępne on-line i w kasach stacjonarnych od wtorku, 27 sierpnia (godz. 10:00):
🔗 bit.ly/bilety-mnw

__

👉 DLA MŁODZIEŻY I DOROSŁYCH

🔴 Wtorek 27/08, godz. 13:00
Czas na sztukę! WAKACJE '24 / Sekrety garderoby ostatniego króla Polski

🔴 Wtorek 27/08, godz. 13:00
Czas na sztukę! WAKACJE '24 / Świat wodny w dziełach z kolekcji MNW

🔴 Wtorek 27/08, godz. 13:00
Czas na sztukę! WAKACJE '24 / Lata tłuste jak śledzie. O bogactwie  XVII-wiecznych Holendrów

🔴 Środa 28/08, godz. 10:30
Qigong w muzeum

🔴 Czwartek 29/08, godz. 11:00
SZTUKA I RUCH / Kolaż z tkanin i rysunek

🔴 Czwartek 29/08, godz. 18:00
SPACERY MIEJSKIE / Zamykanie świata w okienku. Spacer połączony z praktyką kadrowania rzeczywistości

🔴 Czwartek 29/08, godz. 21:00
SURREALIZM W KINIE LETNIM / „Holy Motors”, reż. Leos Carax (Francja 2011)

🔴 Sobota 31/08, godz. 11:00
Oprowadzania po Galeriach Stałych MNW / Arcydzieła czyli MNW w pigułce

__

👉 DLA DZIECI I RODZIN

🟣 Wtorek 27/08, godz. 10:00–16:00
ANIMACJE W HOLU GŁÓWNYM / Otwarte zajęcia dla dzieci

🟣 Wtorek 27/08, godz. 10:15
MUZEUM POD LUPĄ, CZYLI WAKACYJNI ODKRYWCY SZTUKI I PRZYRODY / Na ziemi i pod ziemią

🟣 Środa 28/08, godz. 12:00
WAKACYJNA SWOBODA / Ładne czy brzydkie?

🟣 Środa 28/08, godz. 15:30
SZTUKA DLA WNUKA / MIĘDZYPOKOLENIOWE WARSZTATY DLA DZIADKÓW I WNUCZĄT / Spotkanie z naturą

🟣 Piątek 30/08, godz. 12:00
WAKACYJNA SWOBODA / Czy w sztuce jest miejsce na zabawę?

🟣 Czwartek 29/08, godz. 12:00
WAKACYJNA SWOBODA / Warto próbować! O pionierach i pionierkach

🟣 Niedziela 9.09, godz. 10:15, 12:15
RODZINNE NIEDZIELE / Botaniczne inspiracje

__

👉 WAKACJE WIELOJĘZYCZNE / КАНІКУЛИ РІЗНИМИ МОВАМИ / MULTILINGUAL SUMMER

🌎 Piątek 30/08, godz. 18:00
EMOCJE W SZTUCE / Zmysłowość. Erotyka | Емоції в мистецтві / Чуттєвість. Еротика

🌎 Sobota 31/08, godz. 11:30
WAKACJE WIELOJĘZYCZNE / Zdjęcie bez aparatu: fotografia słoneczna | КАНІКУЛИ РІЗНИМИ МОВАМИ

__

👉 MUZEUM RZEŹBY Królikarnia - Oddział Muzeum Narodowego w Warszawie

🟢 Czwartek 29/08, godz. 18:00
POPOŁUDNIÓWKA W RUCHU / Najpierw czucie, potem rzeźba

🟢 Piątek 30/08, godz. 18:00
Oprowadzanie choreograficzne po wystawie „Alina Ślesińska. Szkice przestrzeni”
🔗 https://fb.me/e/3VsnRb0HH

🟢 Sobota 31/08, godz. 11:00
Spacery po Parku Rzeźby
🔗 https://fb.me/e/40vfhYCOP

🟢 Sobota 31/08, godz. 13:00
Oprowadzania po wystawie „Alina Ślesińska. Szkice przestrzeni”
🔗 https://fb.me/e/5qrdtH3gw

🟢 Niedziela 1/09, godz. 18:00
Koncert Pianokrąg IV / Bartek Wąsik / Pianorizon

__

👉 Muzeum Wnętrz w Otwocku Wielkim - Oddział Muzeum Narodowego w Warszawie
🟠 Niedziela 1/09, godz. 15:00
OPERA W PAŁACU / SZYMANOWSKA – CHOPIN - PADEREWSKI
🔗 https://fb.me/e/8NwUT4av8

__

🎟️ Bilety i wejściówki na wydarzenia dostępne on-line i w kasach stacjonarnych od wtorku, 27 sierpnia (godz. 10:00):
🔗 bit.ly/bilety-mnw 

__

Joseph Smutny (1855–1903)
Paleta artysty ze szkicami pejzażowymi
1901
Zobacz więcej w Cyfrowym MNW:
🔗 https://cyfrowe.mnw.art.pl/pl/zbiory/442801","1","17","1"
"2024-08-26T10:52:39.000Z",,"","6","45","0"
"2024-08-26T10:06:58.000Z",,"",,"8","0"
"2024-08-26T09:54:08.000Z",,"",,"5","0"
"2024-08-26T09:22:54.000Z","https://media1.giphy.com/media/l4Ki4biBSwhjyrS48/giphy.gif?cid=120c0147lruajmqs11az2nnb0vi9v292jmq4yt9nh6928305&rid=giphy.gif","","1","13","0"
"2024-08-26T07:34:03.000Z",,"","5","17","0"
"2024-08-26T06:22:51.000Z","https://cyfrowe.mnw.art.pl/","🐶 PIESKI Z KOLEKCJI MNW NA DZIEŃ PSA 🐾

Psy towarzyszą nam niemal „od zawsze” – były jednym z najwcześniej udomowionych przez człowieka zwierząt. Nie dziwi więc, że nasza silna relacja znalazła swoje odbicie w sztuce i literaturze! 

👉 Symbolika przedstawień psów jest złożona i wieloznaczna – w końcu niewiele zwierząt towarzyszy nam w tak różnorodnych rolach, jak one. W mitologiach często łączone były z rolą przewodników, wiernych towarzyszy i obrońców. Już Herodot pisał o szacunku starożytnych Egipcjan wobec psów, a średniowieczne bestiaria chrześcijańskie podkreślały ich ogromną inteligencję, miłość, wdzięczność i wierność aż po grób. W niektórych przedstawieniach pies symbolizuje zachłanność czy obżarstwo. Jesteśmy jednak im skłonni to wybaczyć – niech pierwszy rzuci kamieniem ten, kto nigdy nie zjadł kilku smakołyków za dużo… 

W tym dniu prosimy serdecznie uścisnąć od nas łapkę Waszych czworonożnych przyjaciół i przyjaciółek 🐾❤️

__

🖼️ Metryczki poszczególnych dzieł znajdziecie bezpośrednio przy zdjęciach, a jeszcze więcej zwierząt z naszej kolekcji odkryjecie w Cyfrowym MNW! 
🔗 https://cyfrowe.mnw.art.pl/","3","201","41"
