"corpus","user/mw0000/archiwa_spoleczne"
"subcorpus","###1531690017118016043###"
Item,Frequency,DOCF,Relative DOCF
"wypracowaliśmy",0,0,0.00000
"niezależność",0,0,0.00000
"wypracowując",0,0,0.00000
"wypracowywać",0,0,0.00000
"niezamknięty",0,0,0.00000
"wyprodukować",0,0,0.00000
"niezapomniany",0,0,0.00000
"wyprzedaż",0,0,0.00000
"niezauważalny",0,0,0.00000
"wypróbować",0,0,0.00000
"wypuścić",0,0,0.00000
"niezbudce",0,0,0.00000
"niezbudka",0,0,0.00000
"wypłata",0,0,0.00000
"wypływać",0,0,0.00000
"wyraz",0,0,0.00000
"wyrazisty",0,0,0.00000
"niezbędnik",0,0,0.00000
"hodowca",0,0,0.00000
"wyrażałoby",0,0,0.00000
"niezgodnie",0,0,0.00000
"wyrosły",0,0,0.00000
"wyrwa",0,0,0.00000
"wyrwać",0,0,0.00000
"wyrzucać",0,0,0.00000
"wyrzutnia",0,0,0.00000
"nieznaczny",0,0,0.00000
"wyróżniającym",0,0,0.00000
"nieznajoma",0,0,0.00000
"nieznane",0,0,0.00000
"wyróżniłam",0,0,0.00000
"niezniszczalny",0,0,0.00000
"niezobowiązujący",0,0,0.00000
"niezrozumiały",0,0,0.00000
"hodowla",0,0,0.00000
"developing",0,0,0.00000
"develop",0,0,0.00000
"niezręczny",0,0,0.00000
"niezwiązany",0,0,0.00000
"niezwykłe",0,0,0.00000
"wyspiarski",0,0,0.00000
"niezwłocznie",0,0,0.00000
"niezwłoczny",0,0,0.00000
"niezłomny",0,0,0.00000
"wystawać",0,0,0.00000
"nieścisłość",0,0,0.00000
"nieśmiało",0,0,0.00000
"wystawy_archiwum",0,0,0.00000
"wystosować",0,0,0.00000
"wystrój",0,0,0.00000
"odrzucenie",0,0,0.00000
"występowanie",0,0,0.00000
"występowaćły",0,0,0.00000
"hoff",0,0,0.00000
"hodowlany",0,0,0.00000
"wysuwać",0,0,0.00000
"wysycić",0,0,0.00000
"nikołajewna",0,0,0.00000
"wyszczególnić",0,0,0.00000
"hofman",0,0,0.00000
"wyszyńska",0,0,0.00000
"wyszyński",0,0,0.00000
"hohlvwqlhqld",0,0,0.00000
"devido",0,0,0.00000
"development",0,0,0.00000
"area",0,0,0.00000
"analyze",0,0,0.00000
"akademik",0,0,0.00000
"adekwatny",0,0,0.00000
"abyś",0,0,0.00000
"wytrwały",0,0,0.00000
"wytrzymać",0,0,0.00000
"wytworzenia",0,0,0.00000
"wytworzyły44",0,0,0.00000
"wytwórca",0,0,0.00000
"wytwórczy",0,0,0.00000
"wytyczać",0,0,0.00000
"wytyczny",0,0,0.00000
"wytypować",0,0,0.00000
"wytłumaczenie",0,0,0.00000
"wyw",0,0,0.00000
"wywania",0,0,0.00000
"nitro",0,0,0.00000
"wywiadowczo-sabotażowej",0,0,0.00000
"wywiadu-rzeki",0,0,0.00000
"wywiadu147",0,0,0.00000
"wywiady",0,0,0.00000
"niwa",0,0,0.00000
"niweczyć",0,0,0.00000
"wywozić",0,0,0.00000
"wywołanych",0,0,0.00000
"nią7",0,0,0.00000
"wyzerować",0,0,0.00000
"wyznacznik",0,0,0.00000
"wyznawać",0,0,0.00000
"nlb",0,0,0.00000
"wyzndplsuh",0,0,0.00000
"nlonxqdvwxsuyegrg",0,0,0.00000
"wyzwolenie",0,0,0.00000
"wyzyskać",0,0,0.00000
"wyłapać",0,0,0.00000
"nlsw",0,0,0.00000
"nlvsrâhf",0,0,0.00000
"nlzxqlzhuv",0,0,0.00000
"nmp",0,0,0.00000
"nn",0,0,0.00000
"no",0,0,0.00000
"nobel",0,0,0.00000
"wyścigowy",0,0,0.00000
"noc",0,0,0.00000
"node",0,0,0.00000
"nodqd",0,0,0.00000
"noel",0,0,0.00000
"noga",0,0,0.00000
"nomen",0,0,0.00000
"nominacja",0,0,0.00000
"nominalny",0,0,0.00000
"nominować",0,0,0.00000
"wzdłuż",0,0,0.00000
"non-governmental",0,0,0.00000
"non-profit31",0,0,0.00000
"wzmacniania",0,0,0.00000
"non-étatiques",0,0,0.00000
"nonkonformizm",0,0,0.00000
"nora",0,0,0.00000
"norbertanin",0,0,0.00000
"norek",0,0,0.00000
"norek-skrycka",0,0,0.00000
"norgrove",0,0,0.00000
"norma",0,0,0.00000
"normalizacja",0,0,0.00000
"normalnie",0,0,0.00000
"wzrość",0,0,0.00000
"normatyw",0,0,0.00000
"wzruszyłam",0,0,0.00000
"wzywać",0,0,0.00000
"norsk",0,0,0.00000
"wójt",0,0,0.00000
"northamptonshire",0,0,0.00000
"northern",0,0,0.00000
"norwegia",0,0,0.00000
"norweski",0,0,0.00000
"norwid",0,0,0.00000
"norymberga",0,0,0.00000
"nosal",0,0,0.00000
"wątpliwość45",0,0,0.00000
"wątpliwy",0,0,0.00000
"węch",0,0,0.00000
"notabene",0,0,0.00000
"węgiel",0,0,0.00000
"notacja",0,0,0.00000
"notanda",0,0,0.00000
"notarialny",0,0,0.00000
"węgrzyn",0,0,0.00000
"węzłowy",0,0,0.00000
"władanie",0,0,0.00000
"władczy",0,0,0.00000
"władysława",0,0,0.00000
"władzy40",0,0,0.00000
"własnościowy",0,0,0.00000
"notka",0,0,0.00000
"właścicielski",0,0,0.00000
"właściwość",0,0,0.00000
"nova",0,0,0.00000
"now",0,0,0.00000
"włocławku22",0,0,0.00000
"włocławski",0,0,0.00000
"włodarz",0,0,0.00000
"włodawie17",0,0,0.00000
"nowak15",0,0,0.00000
"nowaka-jeziorańskiego",0,0,0.00000
"włościańska",0,0,0.00000
"włożyłam",0,0,0.00000
"nowatorski",0,0,0.00000
"nowatorstwo",0,0,0.00000
"nowe",0,0,0.00000
"włącznie",0,0,0.00000
"włączyłyby",0,0,0.00000
"nowelizacji6",0,0,0.00000
"nowelizować",0,0,0.00000
"nowica-przysłup",0,0,0.00000
"xdufklzdoq",0,0,0.00000
"nowicki",0,0,0.00000
"xgzlj",0,0,0.00000
"xhtml",0,0,0.00000
"xi125",0,0,0.00000
"xiii",0,0,0.00000
"nowogrodzki",0,0,0.00000
"nowogródek",0,0,0.00000
"nowojorczyk",0,0,0.00000
"nowomiejski",0,0,0.00000
"nowopozyskaną",0,0,0.00000
"xndrgelwndqdsdslhu",0,0,0.00000
"xo",0,0,0.00000
"nowosci",0,0,0.00000
"nowosiad",0,0,0.00000
"xqgdfmd",0,0,0.00000
"nowotko",0,0,0.00000
"nowozelandzki",0,0,0.00000
"xvi",0,0,0.00000
"xvii",0,0,0.00000
"xviii",0,0,0.00000
"nowożytny",0,0,0.00000
"xxii",0,0,0.00000
"noxå3rzlhg",0,0,0.00000
"xxv",0,0,0.00000
"xxx",0,0,0.00000
"xádg",0,0,0.00000
"y",0,0,0.00000
"nożny",0,0,0.00000
"ych",0,0,0.00000
"yet",0,0,0.00000
"nqdvwurqlhlqwhuqhwrzhm0ldvwrjudix2zl",0,0,0.00000
"nr.",0,0,0.00000
"nr75",0,0,0.00000
"nrd",0,0,0.00000
"youth",0,0,0.00000
"yu",0,0,0.00000
"yuvnl",0,0,0.00000
"nrqdqdzdwholhu",0,0,0.00000
"z3rg",0,0,0.00000
"nrqnxuv",0,0,0.00000
"nrz",0,0,0.00000
"nrzlh",0,0,0.00000
"nrzvnd",0,0,0.00000
"nrzvnl",0,0,0.00000
"nrâ",0,0,0.00000
"nrğflrâd",0,0,0.00000
"zaatakować",0,0,0.00000
"nszz",0,0,0.00000
"nu",0,0,0.00000
"nuklearny",0,0,0.00000
"zabiegać",0,0,0.00000
"zabiegi",0,0,0.00000
"zabieraliśmy",0,0,0.00000
"numeryczny",0,0,0.00000
"numérisation",0,0,0.00000
"nurek",0,0,0.00000
"zabraniać",0,0,0.00000
"hoja",0,0,0.00000
"zabrudzić",0,0,0.00000
"zabudowania",0,0,0.00000
"nużący",0,0,0.00000
"nvda",0,0,0.00000
"nvlćīnlrklvwrull",0,0,0.00000
"nx",0,0,0.00000
"nxodfmhμrgelwndqdsdslhu",0,0,0.00000
"zacharkiewicz",0,0,0.00000
"zachodnioeuropejski",0,0,0.00000
"nyczek",0,0,0.00000
"nyhan",0,0,0.00000
"zachwiać",0,0,0.00000
"nyz",0,0,0.00000
"nyznlgrvhullå",0,0,0.00000
"nyznlirwrjudàljdodqwhullz",0,0,0.00000
"nz",0,0,0.00000
"nâdg",0,0,0.00000
"nâdgrslvxsxghâdufklzdoq",0,0,0.00000
"nâdgrz",0,0,0.00000
"hojnik",0,0,0.00000
"devon",0,0,0.00000
"zacofać",0,0,0.00000
"ną",0,0,0.00000
"o.",0,0,0.00000
"o.o.",0,0,0.00000
"oai-pmh",0,0,0.00000
"oaks",0,0,0.00000
"zaczątek",0,0,0.00000
"oaza",0,0,0.00000
"zaczęłyśmy",0,0,0.00000
"oazowym6",0,0,0.00000
"holandia",0,0,0.00000
"holandii",0,0,0.00000
"deweloper",0,0,0.00000
"bogdanowska",0,0,0.00000
"obarczać",0,0,0.00000
"obarczyć",0,0,0.00000
"zadomowić",0,0,0.00000
"zadowalający",0,0,0.00000
"obchody",0,0,0.00000
"zadrzewić",0,0,0.00000
"zadzwonić",0,0,0.00000
"zadłużenie",0,0,0.00000
"obciążyć",0,0,0.00000
"zagad",0,0,0.00000
"obcokrajowiec",0,0,0.00000
"zagawą",0,0,0.00000
"zaginiona",0,0,0.00000
"obdarzać",0,0,0.00000
"zagięcie",0,0,0.00000
"obecna",0,0,0.00000
"zagr",0,0,0.00000
"zagrabić",0,0,0.00000
"zagrać",0,0,0.00000
"obecny_i_perspektywy",0,0,0.00000
"zagroda",0,0,0.00000
"odsyłacz",0,0,0.00000
"zagrożony",0,0,0.00000
"obelisk",0,0,0.00000
"obeznać",0,0,0.00000
"obezwładniać",0,0,0.00000
"obfitość",0,0,0.00000
"obfity",0,0,0.00000
"zainaugurowana",0,0,0.00000
"zainicjo1",0,0,0.00000
"odszkodowanie",0,0,0.00000
"holdings",0,0,0.00000
"obiecać",0,0,0.00000
"zainteresowany",0,0,0.00000
"obiecujący",0,0,0.00000
"obiecywać",0,0,0.00000
"zaistnieć3",0,0,0.00000
"zajmowałaby",0,0,0.00000
"obiektywizm",0,0,0.00000
"zdumiewać",0,0,0.00000
"zająknięć",0,0,0.00000
"obiektywny",0,0,0.00000
"obietnica",0,0,0.00000
"holistyczny",0,0,0.00000
"holenderski",0,0,0.00000
"dexgrz",0,0,0.00000
"arena",0,0,0.00000
"objazdowy",0,0,0.00000
"objaśniać",0,0,0.00000
"object",0,0,0.00000
"zakleszczyć",0,0,0.00000
"zakochać",0,0,0.00000
"objętościowo",0,0,0.00000
"zakon",0,0,0.00000
"oblat",0,0,0.00000
"oblatować",0,0,0.00000
"zakopać",0,0,0.00000
"zakotwiczać",0,0,0.00000
"zakończony",0,0,0.00000
"obligacja",0,0,0.00000
"zakresie31",0,0,0.00000
"zakresie44",0,0,0.00000
"zakroczym",0,0,0.00000
"zakrojony",0,0,0.00000
"zakrzewski",0,0,0.00000
"zaktualizować",0,0,0.00000
"zakupić2",0,0,0.00000
"zakurzyć",0,0,0.00000
"obopólny",0,0,0.00000
"zakwestionować",0,0,0.00000
"obowiązany",0,0,0.00000
"zakładaliśmy",0,0,0.00000
"obowiązkowa",0,0,0.00000
"obowiązkowo",0,0,0.00000
"obowiązkowy",0,0,0.00000
"obowiązku51",0,0,0.00000
"obowiązków8",0,0,0.00000
"zakłócić",0,0,0.00000
"zalecanym",0,0,0.00000
"zalecenia",0,0,0.00000
"obozowy",0,0,0.00000
"obrabować",0,0,0.00000
"zaleszczyki",0,0,0.00000
"obrady",0,0,0.00000
"obrady12",0,0,0.00000
"zależny",0,0,0.00000
"obraz2",0,0,0.00000
"obrazować",0,0,0.00000
"obrazowość",0,0,0.00000
"zambrowskiego",0,0,0.00000
"obraźliwy",0,0,0.00000
"zamecznikiem",0,0,0.00000
"zameldować",0,0,0.00000
"zamenhof",0,0,0.00000
"zamian",0,0,0.00000
"zamiana",0,0,0.00000
"holmes",0,0,0.00000
"obrys",0,0,0.00000
"obrzeże",0,0,0.00000
"zamierzyć",0,0,0.00000
"holokaust",0,0,0.00000
"dezerterzy",0,0,0.00000
"obrzęd",0,0,0.00000
"zamilknąć",0,0,0.00000
"homo",0,0,0.00000
"zamojszczyzna",0,0,0.00000
"obs",0,0,0.00000
"zamorska",0,0,0.00000
"zamoyski",0,0,0.00000
"obsceniczny",0,0,0.00000
"observation",0,0,0.00000
"zamysł",0,0,0.00000
"zamówić",0,0,0.00000
"obserwator",0,0,0.00000
"zaniechać",0,0,0.00000
"obserwowalny",0,0,0.00000
"zaniedbany",0,0,0.00000
"zaniedbywać",0,0,0.00000
"zaniepokojenie",0,0,0.00000
"obszernie",0,0,0.00000
"zanonimizowanie",0,0,0.00000
"zanonimizowano100",0,0,0.00000
"zantropologizowanej",0,0,0.00000
"zantropologizowanych",0,0,0.00000
"zany",0,0,0.00000
"obustronny",0,0,0.00000
"zaokrąglić",0,0,0.00000
"obwieszczenie",0,0,0.00000
"obwodnica",0,0,0.00000
"zaostrzyć",0,0,0.00000
"zaowocowałoby",0,0,0.00000
"obwód",0,0,0.00000
"zapadlisko",0,0,0.00000
"obyczaj",0,0,0.00000
"zapamiętałem",0,0,0.00000
"homoseksualny",0,0,0.00000
"dezintegracja",0,0,0.00000
"bogumił",0,0,0.00000
"obywateli7",0,0,0.00000
"obywatelka",0,0,0.00000
"zapewnienie",0,0,0.00000
"zapełniać",0,0,0.00000
"obywatelskie_archiwum",0,0,0.00000
"obywatelskiej4",0,0,0.00000
"obywatelskiemu",0,0,0.00000
"obywatelskość",0,0,0.00000
"zapiski",0,0,0.00000
"obywać",0,0,0.00000
"obyć",0,0,0.00000
"obłożyć",0,0,0.00000
"ocala",0,0,0.00000
"zapobiegać",0,0,0.00000
"zapolex",0,0,0.00000
"zapomniane",0,0,0.00000
"ocalenie",0,0,0.00000
"ocaleć",0,0,0.00000
"zapowiadaliśmy",0,0,0.00000
"zapowiadać",0,0,0.00000
"oceania",0,0,0.00000
"odwdzięczać",0,0,0.00000
"oceniać",0,0,0.00000
"zapośredniczeń",0,0,0.00000
"ocenzurować",0,0,0.00000
"och",0,0,0.00000
"zaprezentowaliśmy",0,0,0.00000
"honorowy",0,0,0.00000
"dezorganizować",0,0,0.00000
"ochotniczka",0,0,0.00000
"ochotnik",0,0,0.00000
"zaproszenie-wprowadzenie",0,0,0.00000
"ochronić",0,0,0.00000
"hoover",0,0,0.00000
"zaprzepaścić",0,0,0.00000
"ocierać",0,0,0.00000
"ociągać",0,0,0.00000
"hordyńskiego",0,0,0.00000
"dezorientacja",0,0,0.00000
"bogumiła",0,0,0.00000
"aresztowanie",0,0,0.00000
"anastazja",0,0,0.00000
"oct",0,0,0.00000
"octanocelulozowe",0,0,0.00000
"octanocelulozowy",0,0,0.00000
"oczarować",0,0,0.00000
"ocze10",0,0,0.00000
"oczekiwanie",0,0,0.00000
"zarekwirować",0,0,0.00000
"oczywistość",0,0,0.00000
"zarobkowy",0,0,0.00000
"zaryzykować",0,0,0.00000
"zarz_04_2000",0,0,0.00000
"zarządca",0,0,0.00000
"odbarczeniem",0,0,0.00000
"odbicie",0,0,0.00000
"zaręba",0,0,0.00000
"zasadniczo",0,0,0.00000
"odbijać",0,0,0.00000
"zasiadać",0,0,0.00000
"zasiedlać",0,0,0.00000
"odwiedziłyśmy",0,0,0.00000
"zasilić",0,0,0.00000
"horst",0,0,0.00000
"hornowska",0,0,0.00000
"zaskakujące",0,0,0.00000
"odwołać",0,0,0.00000
"zasobachach",0,0,0.00000
"zasobem78",0,0,0.00000
"zasobów65",0,0,0.00000
"zaspokajać",0,0,0.00000
"zastanawialiśmy",0,0,0.00000
"odcinać",0,0,0.00000
"odcinek",0,0,0.00000
"horyniec-zdrój",0,0,0.00000
"horyniec",0,0,0.00000
"boguszewski",0,0,0.00000
"zastawka",0,0,0.00000
"zastać",0,0,0.00000
"odciążać",0,0,0.00000
"zastosowałam",0,0,0.00000
"zastrzegać",0,0,0.00000
"zastrzyk",0,0,0.00000
"odczuć",0,0,0.00000
"zastępca",0,0,0.00000
"odczytania11",0,0,0.00000
"zasygnalizowane11",0,0,0.00000
"odczytań",0,0,0.00000
"odczytowo-dyskusyjnych",0,0,0.00000
"zaszczepiać",0,0,0.00000
"oddalenie",0,0,0.00000
"zasób65",0,0,0.00000
"oddalony",0,0,0.00000
"oddanie",0,0,0.00000
"oddany",0,0,0.00000
"zasłynąć",0,0,0.00000
"zatarcie",0,0,0.00000
"zatoka",0,0,0.00000
"zatopić",0,0,0.00000
"zatorska",0,0,0.00000
"oddolność",0,0,0.00000
"zatroszczyć",0,0,0.00000
"zatrudniać",0,0,0.00000
"zatrudnić",0,0,0.00000
"zatrzymanie",0,0,0.00000
"zatwierdzić",0,0,0.00000
"horyzont",0,0,0.00000
"horz",0,0,0.00000
"deł",0,0,0.00000
"oddzielone",0,0,0.00000
"oddźwięk",0,0,0.00000
"odebrać",0,0,0.00000
"odegrać",0,0,0.00000
"zauważyłem",0,0,0.00000
"zavala",0,0,0.00000
"oderwanie",0,0,0.00000
"oderwany",0,0,0.00000
"oderwać",0,0,0.00000
"odeski",0,0,0.00000
"odessa",0,0,0.00000
"odeszłam",0,0,0.00000
"zawiadomić",0,0,0.00000
"odesłać",0,0,0.00000
"zawieruszyć",0,0,0.00000
"zawieszać",0,0,0.00000
"zawieść",0,0,0.00000
"odgraniczać",0,0,0.00000
"odgraniczyć",0,0,0.00000
"odgruzowywać",0,0,0.00000
"zawodowiec",0,0,0.00000
"odgrzebywać",0,0,0.00000
"zawodzić",0,0,0.00000
"hostel",0,0,0.00000
"zawężać",0,0,0.00000
"hosting",0,0,0.00000
"df",0,0,0.00000
"bogusław",0,0,0.00000
"aretino",0,0,0.00000
"zaznajomić",0,0,0.00000
"zazębiać",0,0,0.00000
"zaćma",0,0,0.00000
"załamać",0,0,0.00000
"odkrywca.pl",0,0,0.00000
"odkrywkowy",0,0,0.00000
"założenia36",0,0,0.00000
"założony",0,0,0.00000
"odkupić",0,0,0.00000
"założycielski",0,0,0.00000
"założycielskim7",0,0,0.00000
"odkurzyć",0,0,0.00000
"odkwasić",0,0,0.00000
"załużany",0,0,0.00000
"załącznik",0,0,0.00000
"odkładać",0,0,0.00000
"zaświadczyć",0,0,0.00000
"zbadane",0,0,0.00000
"zbadanie",0,0,0.00000
"odmienić",0,0,0.00000
"odmienność",0,0,0.00000
"zbieracz",0,0,0.00000
"odmitologizować",0,0,0.00000
"zbieramy-na-muzeum-ktorego-panstwo-nie-chcestworzyc",0,0,0.00000
"odmowny",0,0,0.00000
"odmówić",0,0,0.00000
"zbigniewa",0,0,0.00000
"odnajdować",0,0,0.00000
"zbiorach",0,0,0.00000
"odnalezionej",0,0,0.00000
"odnaleźliśmy",0,0,0.00000
"hostingowy",0,0,0.00000
"hosudf",0,0,0.00000
"dfkċfdmćf",0,0,0.00000
"odnieść",0,0,0.00000
"zbiorów4",0,0,0.00000
"zbiurokratyzować",0,0,0.00000
"odnotowywać",0,0,0.00000
"odnowa",0,0,0.00000
"zbliżony",0,0,0.00000
"zbolały",0,0,0.00000
"odnośnik",0,0,0.00000
"odnośny",0,0,0.00000
"odosobniony",0,0,0.00000
"odpierać",0,0,0.00000
"odpis",0,0,0.00000
"odpisać",0,0,0.00000
"zbytny",0,0,0.00000
"zbyć",0,0,0.00000
"zbór",0,0,0.00000
"odziedziczyć",0,0,0.00000
"odpowiedników4",0,0,0.00000
"zdalny",0,0,0.00000
"house",0,0,0.00000
"dfmdlwhuhqg",0,0,0.00000
"bogusława",0,0,0.00000
"odpowiedzialna",0,0,0.00000
"odpowiedzialnie",0,0,0.00000
"zdawczo-odbiorcze",0,0,0.00000
"zdawczo-odbiorczych",0,0,0.00000
"zdawczo-odbiorczym",0,0,0.00000
"zdawkowy",0,0,0.00000
"odpłatnie",0,0,0.00000
"zdebiak",0,0,0.00000
"zdebiaku",0,0,0.00000
"zdecydowałam",0,0,0.00000
"odrestaurować",0,0,0.00000
"odrobina",0,0,0.00000
"zdejmować",0,0,0.00000
"odrodzić",0,0,0.00000
"zdestabilizować",0,0,0.00000
"zdfndso",0,0,0.00000
"zdgitializowanym",0,0,0.00000
"zdj.",0,0,0.00000
"odrzucone109",0,0,0.00000
"odrzuć",0,0,0.00000
"odróżniać",0,0,0.00000
"zdmhgqrvwnlsurzdg",0,0,0.00000
"odróżnić",0,0,0.00000
"odrębnie",0,0,0.00000
"odrębność",0,0,0.00000
"zdolny",0,0,0.00000
"odręcznie",0,0,0.00000
"zdq",0,0,0.00000
"odsiecz",0,0,0.00000
"odstereotypizowanie",0,0,0.00000
"zdqlxrsudfrzdqhmf",0,0,0.00000
"odsunąć",0,0,0.00000
"zdrobniale",0,0,0.00000
"zdrojowa",0,0,0.00000
"zdrowotny",0,0,0.00000
"zdrowy",0,0,0.00000
"house_scouts_",0,0,0.00000
"zdun",0,0,0.00000
"zdwhovnlhjr",0,0,0.00000
"zdynamizować",0,0,0.00000
"zdziesiątkować",0,0,0.00000
"odsłuchiwać",0,0,0.00000
"odtwarzacz",0,0,0.00000
"zdzięsławic",0,0,0.00000
"odtworzyć",0,0,0.00000
"zealand",0,0,0.00000
"odw",0,0,0.00000
"odważny",0,0,0.00000
"zebrzydowska",0,0,0.00000
"odwieczny",0,0,0.00000
"zefir-mendyka",0,0,0.00000
"odwiedzenie",0,0,0.00000
"zejść",0,0,0.00000
"zelandia",0,0,0.00000
"odwiedziłam",0,0,0.00000
"odwiedziłyby",0,0,0.00000
"zepsucie",0,0,0.00000
"odwieść",0,0,0.00000
"odwilż",0,0,0.00000
"odwołanie",0,0,0.00000
"zeskanowałam",0,0,0.00000
"odwołałem",0,0,0.00000
"odwoływaliśmy",0,0,0.00000
"zespołu16",0,0,0.00000
"odwracać",0,0,0.00000
"zestawiać",0,0,0.00000
"odwrotny",0,0,0.00000
"zeszłoroczny",0,0,0.00000
"odwrót",0,0,0.00000
"odwzorowania",0,0,0.00000
"odwzorowaniach",0,0,0.00000
"odwzorowaniami",0,0,0.00000
"zewnętrznie",0,0,0.00000
"zewrzeć",0,0,0.00000
"odwzorowywać",0,0,0.00000
"zezwolić",0,0,0.00000
"zgadywać",0,0,0.00000
"zganić",0,0,0.00000
"zgasnąć",0,0,0.00000
"odznaczenie",0,0,0.00000
"odznaczyć",0,0,0.00000
"odznaka",0,0,0.00000
"house_scouts_ndod",0,0,0.00000
"dfml",0,0,0.00000
"zgody4",0,0,0.00000
"odzwierciedlić",0,0,0.00000
"zgoła",0,0,0.00000
"housing",0,0,0.00000
"odzyskaliśmy",0,0,0.00000
"odzyskany",0,0,0.00000
"hove",0,0,0.00000
"dgdq",0,0,0.00000
"bogusławski",0,0,0.00000
"argentyna",0,0,0.00000
"anatol",0,0,0.00000
"akademią",0,0,0.00000
"zgromadzony",0,0,0.00000
"zgrupowanie",0,0,0.00000
"odzyskanych",0,0,0.00000
"zgruzować",0,0,0.00000
"odüwdnīhqdgv",0,0,0.00000
"how",0,0,0.00000
"hove_1",0,0,0.00000
"zgłoszeniowy",0,0,0.00000
"zgłoszenie",0,0,0.00000
"zhierarchizować",0,0,0.00000
"of",0,0,0.00000
"odświeżyć",0,0,0.00000
"hołda",0,0,0.00000
"dgdqlhslorwdīrzh",0,0,0.00000
"zhuhqg",0,0,0.00000
"zhumanizować",0,0,0.00000
"zhr",0,0,0.00000
"oferowałam",0,0,0.00000
"zieleń",0,0,0.00000
"hp",0,0,0.00000
"hołdować",0,0,0.00000
"off-line",0,0,0.00000
"office",0,0,0.00000
"hpdjd",0,0,0.00000
"hqhudâ",0,0,0.00000
"di",0,0,0.00000
"dgrot_3",0,0,0.00000
"dgdqlhnrqnxuvrzh",0,0,0.00000
"ziemski",0,0,0.00000
"ofiarowywać",0,0,0.00000
"hqld",0,0,0.00000
"oficer",0,0,0.00000
"oficerski",0,0,0.00000
"hqlddufklzyzvsrâhf",0,0,0.00000
"dia",0,0,0.00000
"oficjalatu",0,0,0.00000
"zinat",0,0,0.00000
"hqldgrflhudqldgrgduf",0,0,0.00000
"zintegrowanego",0,0,0.00000
"oficjalnych22",0,0,0.00000
"hqldsodndw",0,0,0.00000
"diabeł",0,0,0.00000
"bohaterski",0,0,0.00000
"zintensyfikowaliśmy",0,0,0.00000
"oficjel",0,0,0.00000
"oficjał",0,0,0.00000
"oficyna",0,0,0.00000
"og",0,0,0.00000
"hqldzgrvwċslh",0,0,0.00000
"hqldsurmhnwx",0,0,0.00000
"ogarnąć",0,0,0.00000
"ogląd",0,0,0.00000
"hqldå2srzldgdf",0,0,0.00000
"zjawisko",0,0,0.00000
"zjazd",0,0,0.00000
"hqlh",0,0,0.00000
"diacritics",0,0,0.00000
"bohdan",0,0,0.00000
"argument",0,0,0.00000
"argentyński",0,0,0.00000
"zjednoczenie",0,0,0.00000
"zjednoczonych4",0,0,0.00000
"ognik",0,0,0.00000
"ogniowy",0,0,0.00000
"ognisko",0,0,0.00000
"hqlhdufklzyzvsrâhf",0,0,0.00000
"hqlhdufklzxp",0,0,0.00000
"ogniskować",0,0,0.00000
"ogniwo",0,0,0.00000
"hqlhgdq",0,0,0.00000
"ogradzać",0,0,0.00000
"hqlhlxsrzv",0,0,0.00000
"diagnozować",0,0,0.00000
"bohemia",0,0,0.00000
"zleceniobiorca",0,0,0.00000
"zlecić",0,0,0.00000
"hqlhp",0,0,0.00000
"zlgrn",0,0,0.00000
"ogroda",0,0,0.00000
"hqlhå2srzldgdf",0,0,0.00000
"diakrytyczny",0,0,0.00000
"zliberalizować",0,0,0.00000
"ogrody",0,0,0.00000
"hqlx",0,0,0.00000
"ogrodzenie",0,0,0.00000
"ogrodzić",0,0,0.00000
"hqwdfmċ",0,0,0.00000
"dialektologia",0,0,0.00000
"boisko",0,0,0.00000
"argumentować",0,0,0.00000
"ogrodzka",0,0,0.00000
"zmarła9",0,0,0.00000
"hqwrzdq",0,0,0.00000
"ogromnie",0,0,0.00000
"zmianie47",0,0,0.00000
"hqwudoqhm",0,0,0.00000
"dialektologiczny",0,0,0.00000
"zmienna",0,0,0.00000
"ogrzewanay",0,0,0.00000
"ogrzewać",0,0,0.00000
"ogród",0,0,0.00000
"hqwxmćf",0,0,0.00000
"hqwxmh",0,0,0.00000
"bojarczuk",0,0,0.00000
"ogródek",0,0,0.00000
"zmijenko",0,0,0.00000
"hrabstwo",0,0,0.00000
"ogólne",0,0,0.00000
"ogólnie",0,0,0.00000
"hrjyoqlhmv",0,0,0.00000
"diamentowy",0,0,0.00000
"zmobilizować",0,0,0.00000
"zmodyfikować",0,0,0.00000
"ogólnikowo",0,0,0.00000
"ogólnoakademicki",0,0,0.00000
"zmp",0,0,0.00000
"hrqlmhjrf",0,0,0.00000
"hrqd",0,0,0.00000
"bok",0,0,0.00000
"arhivy",0,0,0.00000
"ancien",0,0,0.00000
"anatomia",0,0,0.00000
"adept",0,0,0.00000
"zmumifikować",0,0,0.00000
"zmuszać",0,0,0.00000
"ogólnokrajowy",0,0,0.00000
"zmęczony",0,0,0.00000
"zna19",0,0,0.00000
"ogólnopaństwowy",0,0,0.00000
"diana",0,0,0.00000
"znaczenie7",0,0,0.00000
"ogólnospołeczny",0,0,0.00000
"znaczki-przypinki",0,0,0.00000
"ogólność",0,0,0.00000
"hrujlhzd3ruwuhw0dflhmd",0,0,0.00000
"bolczyk",0,0,0.00000
"ogółowi6",0,0,0.00000
"hs3",0,0,0.00000
"ogółu83",0,0,0.00000
"hsrolw",0,0,0.00000
"diapozytywy8",0,0,0.00000
"html",0,0,0.00000
"ogłosiłem",0,0,0.00000
"znakomity",0,0,0.00000
"http",0,0,0.00000
"diapozytów",0,0,0.00000
"bolesny",0,0,0.00000
"ari",0,0,0.00000
