"corpus","user/mw0000/archiwa_spoleczne"
"subcorpus","###M475432996817978613###"
Item,Frequency,DOCF,Relative DOCF
"pradziad",0,0,0.00000
"lew",0,0,0.00000
"erwin",0,0,0.00000
"chwycić",0,0,0.00000
"praga",0,0,0.00000
"pragmatism",0,0,0.00000
"pragmatyczny",0,0,0.00000
"pragmatyzm",0,0,0.00000
"pragmatyzm3",0,0,0.00000
"pragnienie",0,0,0.00000
"pragnąca",0,0,0.00000
"pragnąć",0,0,0.00000
"praha",0,0,0.00000
"praktycznie",0,0,0.00000
"lewandowicz",0,0,0.00000
"lewandowska",0,0,0.00000
"erygować",0,0,0.00000
"praktyk",0,0,0.00000
"praktykant",0,0,0.00000
"praktykantka",0,0,0.00000
"praktykować",0,0,0.00000
"pralka",0,0,0.00000
"lewczyńska",0,0,0.00000
"prask",0,0,0.00000
"praski",0,0,0.00000
"lewczyński",0,0,0.00000
"eryka",0,0,0.00000
"chwyciłam",0,0,0.00000
"barczyński",0,0,0.00000
"archi1",0,0,0.00000
"aleja",0,0,0.00000
"afiliacja",0,0,0.00000
"action script",0,0,0.00000
"prato",0,0,0.00000
"prawa",0,0,0.00000
"prawdopodobieństwo",0,0,0.00000
"prawdopodobny",0,0,0.00000
"prawdziwe3",0,0,0.00000
"prawdziwość",0,0,0.00000
"prawicowy",0,0,0.00000
"prawidłowo",0,0,0.00000
"prawidłowość",0,0,0.00000
"prawidłowy",0,0,0.00000
"lewczyńskiego",0,0,0.00000
"prawno-organizacyjna",0,0,0.00000
"prawnoautorski",0,0,0.00000
"lewica",0,0,0.00000
"erz",0,0,0.00000
"prawny",0,0,0.00000
"prawny_z_dnia_1_stycznia_2010_r",0,0,0.00000
"prawobrzeżny",0,0,0.00000
"prawomocność",0,0,0.00000
"prawosławie",0,0,0.00000
"prawosławna",0,0,0.00000
"prawosławny",0,0,0.00000
"prawowity",0,0,0.00000
"prawy",0,0,0.00000
"prażanin",0,0,0.00000
"lewicka",0,0,0.00000
"pražak",0,0,0.00000
"prcua",0,0,0.00000
"preceded",0,0,0.00000
"precedens",0,0,0.00000
"precyzować",0,0,0.00000
"precyzyjnie",0,0,0.00000
"precyzyjny",0,0,0.00000
"predefiniować",0,0,0.00000
"predysponować",0,0,0.00000
"predyspozycja",0,0,0.00000
"prefekt",0,0,0.00000
"preferencja",0,0,0.00000
"preferować",0,0,0.00000
"preindustrialny",0,0,0.00000
"prekursor",0,0,0.00000
"lewicowy",0,0,0.00000
"esej",0,0,0.00000
"chwytać",0,0,0.00000
"prelegentka",0,0,0.00000
"prelekcja",0,0,0.00000
"lewińska",0,0,0.00000
"premia",0,0,0.00000
"premier",0,0,0.00000
"premiera",0,0,0.00000
"premierowo",0,0,0.00000
"premierowy",0,0,0.00000
"premiks",0,0,0.00000
"premium",0,0,0.00000
"preoaza",0,0,0.00000
"preprint",0,0,0.00000
"presbyterorum",0,0,0.00000
"prescan",0,0,0.00000
"presentation",0,0,0.00000
"presented",0,0,0.00000
"presents",0,0,0.00000
"preservation",0,0,0.00000
"preserving",0,0,0.00000
"press",0,0,0.00000
"pressland",0,0,0.00000
"prestiż",0,0,0.00000
"pretekst",0,0,0.00000
"pretensja",0,0,0.00000
"pretowania",0,0,0.00000
"prewencyjny",0,0,0.00000
"prexer",0,0,0.00000
"prexer-uł",0,0,0.00000
"prezent",0,0,0.00000
"prezentacja",0,0,0.00000
"prezentacyjny",0,0,0.00000
"lewkowicz",0,0,0.00000
"esemes",0,0,0.00000
"prezes",0,0,0.00000
"prezydent",0,0,0.00000
"prezydium",0,0,0.00000
"pride",0,0,0.00000
"print",0,0,0.00000
"prior",0,0,0.00000
"priori",0,0,0.00000
"priorytet",0,0,0.00000
"priorytetowy",0,0,0.00000
"privacy",0,0,0.00000
"privado",0,0,0.00000
"private",0,0,0.00000
"lewna",0,0,0.00000
"prl-owski",0,0,0.00000
"prl10",0,0,0.00000
"pro",0,0,0.00000
"proa",0,0,0.00000
"probatio",0,0,0.00000
"sentymentalny",0,0,0.00000
"esencja",0,0,0.00000
"chwytliwy",0,0,0.00000
"bard",0,0,0.00000
"problemami71",0,0,0.00000
"problemao",0,0,0.00000
"problematyczny",0,0,0.00000
"problematyczny1",0,0,0.00000
"problematyka",0,0,0.00000
"problematyki70",0,0,0.00000
"problemowy",0,0,0.00000
"problemów3",0,0,0.00000
"proc.",0,0,0.00000
"proceder",0,0,0.00000
"procedura",0,0,0.00000
"proceedings",0,0,0.00000
"procent",0,0,0.00000
"procentowy",0,0,0.00000
"procesu15",0,0,0.00000
"procesualny",0,0,0.00000
"producent",0,0,0.00000
"production",0,0,0.00000
"september",0,0,0.00000
"produkcyjny",0,0,0.00000
"produkować",0,0,0.00000
"produkował",0,0,0.00000
"leśna",0,0,0.00000
"leśkiewicz",0,0,0.00000
"prof.",0,0,0.00000
"profanacja",0,0,0.00000
"leśniak",0,0,0.00000
"profesjonalista",0,0,0.00000
"profesjonalizacja",0,0,0.00000
"profesjonalizm",0,0,0.00000
"leśnica",0,0,0.00000
"esperanto",0,0,0.00000
"esila",0,0,0.00000
"profesjonalnego",0,0,0.00000
"profesjonalnie",0,0,0.00000
"profesorek",0,0,0.00000
"profesorskiego",0,0,0.00000
"professions",0,0,0.00000
"professor",0,0,0.00000
"profil",0,0,0.00000
"profil-archeo",0,0,0.00000
"profilaktyka",0,0,0.00000
"profilować",0,0,0.00000
"profit",0,0,0.00000
"prog-info",0,0,0.00000
"serie",0,0,0.00000
"programista",0,0,0.00000
"programme",0,0,0.00000
"programować",0,0,0.00000
"leśniczy",0,0,0.00000
"leśnicka",0,0,0.00000
"prohibiti",0,0,0.00000
"proj.",0,0,0.00000
"project",0,0,0.00000
"projects",0,0,0.00000
"projekcja",0,0,0.00000
"projektant",0,0,0.00000
"projektantka",0,0,0.00000
"projektor",0,0,0.00000
"projektowanie",0,0,0.00000
"projektować",0,0,0.00000
"projektowo",0,0,0.00000
"projektowość",0,0,0.00000
"projektowy",0,0,0.00000
"projektu120",0,0,0.00000
"projektu82",0,0,0.00000
"prokuratura",0,0,0.00000
"prolegomena",0,0,0.00000
"leśnik",0,0,0.00000
"promieniowanie",0,0,0.00000
"leśny",0,0,0.00000
"esrc",0,0,0.00000
"esperantysta",0,0,0.00000
"chyrowa",0,0,0.00000
"archi20",0,0,0.00000
"promień",0,0,0.00000
"promocyjny",0,0,0.00000
"promotor",0,0,0.00000
"proo",0,0,0.00000
"proobywatelskich",0,0,0.00000
"propagandowy",0,0,0.00000
"propagować",0,0,0.00000
"proponować",0,0,0.00000
"proporcjonalny",0,0,0.00000
"proporzec",0,0,0.00000
"propozycja",0,0,0.00000
"serwis",0,0,0.00000
"proseminarium",0,0,0.00000
"proseminaryjny",0,0,0.00000
"leżąco",0,0,0.00000
"leżeć",0,0,0.00000
"prosiłam",0,0,0.00000
"prosna",0,0,0.00000
"prospołeczny",0,0,0.00000
"prosta",0,0,0.00000
"lf",0,0,0.00000
"prostokątny",0,0,0.00000
"prostota",0,0,0.00000
"prostować",0,0,0.00000
"prostu",0,0,0.00000
"lfk",0,0,0.00000
"essential",0,0,0.00000
"essays",0,0,0.00000
"proswitę",0,0,0.00000
"proszowice",0,0,0.00000
"protektorat",0,0,0.00000
"protest",0,0,0.00000
"protestacyjny",0,0,0.00000
"lfkurzvnd",0,0,0.00000
"protestu5",0,0,0.00000
"lg",0,0,0.00000
"est",0,0,0.00000
"protocol",0,0,0.00000
"protokolant",0,0,0.00000
"protokołowanie",0,0,0.00000
"protokołować",0,0,0.00000
"protokoły",0,0,0.00000
"protokół",0,0,0.00000
"prototyp",0,0,0.00000
"prowa",0,0,0.00000
"prowadzenie",0,0,0.00000
"prowadziliśmy",0,0,0.00000
"lgbt",0,0,0.00000
"lgbti",0,0,0.00000
"esta",0,0,0.00000
"chęcić",0,0,0.00000
"chór",0,0,0.00000
"prowadziłby",0,0,0.00000
"prowadziłoby",0,0,0.00000
"prowadzone2",0,0,0.00000
"prowadząca",0,0,0.00000
"prowadzący",0,0,0.00000
"prowana",0,0,0.00000
"proweniencja",0,0,0.00000
"proweniencji37",0,0,0.00000
"proweniencyjnie",0,0,0.00000
"proweniencyjny",0,0,0.00000
"prowincja",0,0,0.00000
"prowincjonalny",0,0,0.00000
"prowizorycznie",0,0,0.00000
"prowizoryczny",0,0,0.00000
"prowokacja",0,0,0.00000
"prowokować",0,0,0.00000
"prozaiczny",0,0,0.00000
"prośba",0,0,0.00000
"prslvhp",0,0,0.00000
"pruchnicka",0,0,0.00000
"pruchnik",0,0,0.00000
"pruciać",0,0,0.00000
"prucnal",0,0,0.00000
"prudnikow",0,0,0.00000
"pruski",0,0,0.00000
"prusy",0,0,0.00000
"pruszcz",0,0,0.00000
"prykowski",0,0,0.00000
"prykowskim",0,0,0.00000
"prym",0,0,0.00000
"prymarny",0,0,0.00000
"prymas",0,0,0.00000
"prywatna",0,0,0.00000
"prywatna wiadomość",0,0,0.00000
"prywatne36",0,0,0.00000
"prywatnearchiwa",0,0,0.00000
"prywatnie",0,0,0.00000
"prywatność",0,0,0.00000
"prywatnych2",0,0,0.00000
"prywatnych6",0,0,0.00000
"pryzma",0,0,0.00000
"pryzmat",0,0,0.00000
"prze-twórcy",0,0,0.00000
"przeanalizować",0,0,0.00000
"przebadać",0,0,0.00000
"przebarwienie",0,0,0.00000
"przebarwić",0,0,0.00000
"sfinansować",0,0,0.00000
"lgbtqia",0,0,0.00000
"lgbtq",0,0,0.00000
"przebitkowy",0,0,0.00000
"przebrać",0,0,0.00000
"przebudowa",0,0,0.00000
"przebudować",0,0,0.00000
"przebywać",0,0,0.00000
"przecenić",0,0,0.00000
"sformować",0,0,0.00000
"przechodzić",0,0,0.00000
"przechodziłam",0,0,0.00000
"przechotamże",0,0,0.00000
"przechow",0,0,0.00000
"przechowalniczy",0,0,0.00000
"przechowawca",0,0,0.00000
"przechować",0,0,0.00000
"przechowywania28",0,0,0.00000
"przechowywania3",0,0,0.00000
"przechowywaprzechowywania",0,0,0.00000
"przechowywać",0,0,0.00000
"przechowywałam",0,0,0.00000
"przechów",0,0,0.00000
"przecierać",0,0,0.00000
"lgbttitsq",0,0,0.00000
"lgbtqifem",0,0,0.00000
"estetyczny",0,0,0.00000
"przeciw",0,0,0.00000
"przeciwdziałanie",0,0,0.00000
"przeciwdziałać",0,0,0.00000
"przeciwieństwo",0,0,0.00000
"przeciwko",0,0,0.00000
"przeciwnik",0,0,0.00000
"przeciwny",0,0,0.00000
"przeciwpożarowy",0,0,0.00000
"przeciwstawić",0,0,0.00000
"przeciwstawny",0,0,0.00000
"przeciwwskazać",0,0,0.00000
"przeciąg",0,0,0.00000
"przeciągać",0,0,0.00000
"przeciąć",0,0,0.00000
"przeciętna",0,0,0.00000
"przeciętnie",0,0,0.00000
"przeciętność",0,0,0.00000
"przeciętny",0,0,0.00000
"przeczucie",0,0,0.00000
"przeczynia",0,0,0.00000
"przeczyspołecznego",0,0,0.00000
"przeczytany",0,0,0.00000
"przeczytałam",0,0,0.00000
"przeczytałaś",0,0,0.00000
"przeczytałem",0,0,0.00000
"przeczyć",0,0,0.00000
"przeczący",0,0,0.00000
"sformułować",0,0,0.00000
"przedawnienie",0,0,0.00000
"lgtbfobia",0,0,0.00000
"lgrnsdqrudplf",0,0,0.00000
"przedkrytycznej",0,0,0.00000
"przedmieście",0,0,0.00000
"przedmio",0,0,0.00000
"lh",0,0,0.00000
"lhgdq",0,0,0.00000
"estetyzacja",0,0,0.00000
"estetyka",0,0,0.00000
"estera",0,0,0.00000
"archidiecezja",0,0,0.00000
"alejka",0,0,0.00000
"przedmowa",0,0,0.00000
"przedostatni",0,0,0.00000
"przedpole",0,0,0.00000
"przedrozbiorowy",0,0,0.00000
"przedrzeć",0,0,0.00000
"przedsionek",0,0,0.00000
"przedsiębiorca",0,0,0.00000
"przedsiębiorczość",0,0,0.00000
"przedsiębiorstwo",0,0,0.00000
"przedsięwziąć",0,0,0.00000
"lhmsrfk",0,0,0.00000
"przedsmak",0,0,0.00000
"przedsta9",0,0,0.00000
"przedstawialiśmy",0,0,0.00000
"lhmyz",0,0,0.00000
"estradowy",0,0,0.00000
"przedstawicielami_kami",0,0,0.00000
"lhmzduwrğflrzh",0,0,0.00000
"przedstawienie",0,0,0.00000
"lhnduw",0,0,0.00000
"et",0,0,0.00000
"chętny",0,0,0.00000
"przedszkole",0,0,0.00000
"przedszkolny",0,0,0.00000
"przedwcześnie",0,0,0.00000
"przedwojenny",0,0,0.00000
"przedział",0,0,0.00000
"przedziwny",0,0,0.00000
"przedłożyć",0,0,0.00000
"przedłużyć",0,0,0.00000
"przedświt",0,0,0.00000
"przefarbować",0,0,0.00000
"przeformatować",0,0,0.00000
"przegapiłem",0,0,0.00000
"shore",0,0,0.00000
"przeglądaliśmy",0,0,0.00000
"lhonlhjrsu",0,0,0.00000
"lhof",0,0,0.00000
"przeglądarkowej",0,0,0.00000
"przeglądać",0,0,0.00000
"przeglądałam",0,0,0.00000
"przeglądałem",0,0,0.00000
"przegrana",0,0,0.00000
"przegrany",0,0,0.00000
"przegrać",0,0,0.00000
"przeinaczać",0,0,0.00000
"przeistoczyć",0,0,0.00000
"przejadać",0,0,0.00000
"przejawiać",0,0,0.00000
"przejazd",0,0,0.00000
"przejdź",0,0,0.00000
"przejeżdżać",0,0,0.00000
"przejmowaliśmy",0,0,0.00000
"przejmować",0,0,0.00000
"przejrzeć",0,0,0.00000
"przejrzystość",0,0,0.00000
"przejrzysty",0,0,0.00000
"lhonrğý",0,0,0.00000
"lhpdnlhw",0,0,0.00000
"etapy",0,0,0.00000
"etap",0,0,0.00000
"barok",0,0,0.00000
"przejęty",0,0,0.00000
"przejście",0,0,0.00000
"przejściowy",0,0,0.00000
"przejść",0,0,0.00000
"przekartkować",0,0,0.00000
"przekaz",0,0,0.00000
"przekazane",0,0,0.00000
"przekazywać",0,0,0.00000
"przekazywałyśmy",0,0,0.00000
"przekaźni",0,0,0.00000
"przekierowywać",0,0,0.00000
"przekonaliśmy",0,0,0.00000
"przekonanie",0,0,0.00000
"lhqqh",0,0,0.00000
"przekonać",0,0,0.00000
"przekonałem",0,0,0.00000
"przekonująco",0,0,0.00000
"przekonujący",0,0,0.00000
"lhuqlnx",0,0,0.00000
"etat",0,0,0.00000
"przekopać",0,0,0.00000
"przekora",0,0,0.00000
"przekraczać",0,0,0.00000
"przekreślać",0,0,0.00000
"przekreślenie",0,0,0.00000
"przekroczyłyby",0,0,0.00000
"przekrojowy",0,0,0.00000
"przekrój",0,0,0.00000
"przekształcać",0,0,0.00000
"przekształcenie",0,0,0.00000
"lhvwćg",0,0,0.00000
"przekuć",0,0,0.00000
"przekór",0,0,0.00000
"przekł",0,0,0.00000
"lhğolnrz",0,0,0.00000
"etatowy",0,0,0.00000
"chłodny",0,0,0.00000
"przekłamywać",0,0,0.00000
"przelew",0,0,0.00000
"przelotnie",0,0,0.00000
"przelotowy",0,0,0.00000
"przemian",0,0,0.00000
"przemiana",0,0,0.00000
"przemieszać",0,0,0.00000
"przemieścić",0,0,0.00000
"przemijać",0,0,0.00000
"przemilczenie",0,0,0.00000
"przemilczeć",0,0,0.00000
"przeminąć",0,0,0.00000
"przemoc",0,0,0.00000
"przemoczyć",0,0,0.00000
"przemowa",0,0,0.00000
"przemyski",0,0,0.00000
"przemyskie",0,0,0.00000
"przemysko-warszawskiej",0,0,0.00000
"przemysł",0,0,0.00000
"przemysław",0,0,0.00000
"przemysłowy",0,0,0.00000
"siedemdziesiąt",0,0,0.00000
"przemyślana",0,0,0.00000
"przemyślenie",0,0,0.00000
"przemyśleć",0,0,0.00000
"przemyślu",0,0,0.00000
"przemyślu1",0,0,0.00000
"przemówienie",0,0,0.00000
"lian",0,0,0.00000
"li",0,0,0.00000
"przenikać",0,0,0.00000
"przenosiny",0,0,0.00000
"przenosić",0,0,0.00000
"przenośny",0,0,0.00000
"przeobrazić",0,0,0.00000
"przeobrażenie",0,0,0.00000
"przeoczenie",0,0,0.00000
"przeoczyć",0,0,0.00000
"przeorganizowałam",0,0,0.00000
"liberalizować",0,0,0.00000
"przepakować",0,0,0.00000
"libiąski",0,0,0.00000
"ethnoarchaeology",0,0,0.00000
"chłop",0,0,0.00000
"barriault",0,0,0.00000
"archidiecezjalny",0,0,0.00000
"przepastny",0,0,0.00000
"przepaść",0,0,0.00000
"przepchnąć",0,0,0.00000
"przepełnić",0,0,0.00000
"przepisać",0,0,0.00000
"przepisałam",0,0,0.00000
"przepisywać",0,0,0.00000
"przepiękny",0,0,0.00000
"przeplatać",0,0,0.00000
"przepracować",0,0,0.00000
"przepracowałem",0,0,0.00000
"przepraszać",0,0,0.00000
"przeprawiać",0,0,0.00000
"przeprowadzałam",0,0,0.00000
"przeprowadzałem",0,0,0.00000
"libiąż",0,0,0.00000
"libiążanin",0,0,0.00000
"ethnographic",0,0,0.00000
"przeprowadzka",0,0,0.00000
"przeprowdziło",0,0,0.00000
"przepuszczać",0,0,0.00000
"libra",0,0,0.00000
"przepytać",0,0,0.00000
"przepędzać",0,0,0.00000
"przepływ",0,0,0.00000
"przeradzać",0,0,0.00000
"przeredagować",0,0,0.00000
"przerobić",0,0,0.00000
"przerobowy",0,0,0.00000
"przerodzić",0,0,0.00000
"przerwa",0,0,0.00000
"przerwać",0,0,0.00000
"przerywać",0,0,0.00000
"przerzucić",0,0,0.00000
"przeróbka",0,0,0.00000
"przeróżny",0,0,0.00000
"przerąbać",0,0,0.00000
"przesada",0,0,0.00000
"przesadnie",0,0,0.00000
"przesadny",0,0,0.00000
"przesiedlenie",0,0,0.00000
"przesiedleniec",0,0,0.00000
"przesiedleńczy",0,0,0.00000
"przesiedlić",0,0,0.00000
"przestarzały",0,0,0.00000
"libraries",0,0,0.00000
"ethnography",0,0,0.00000
"chłopiec",0,0,0.00000
"przestawić",0,0,0.00000
"przestrzegaliśmy",0,0,0.00000
"przestrzegać",0,0,0.00000
"library",0,0,0.00000
"przestrzenny",0,0,0.00000
"libri",0,0,0.00000
"ethnology",0,0,0.00000
"przestudiować",0,0,0.00000
"przesunąć",0,0,0.00000
"przesuszyć",0,0,0.00000
"przesuwać",0,0,0.00000
"przesyłać",0,0,0.00000
"przesyłka",0,0,0.00000
"przeszczęśliwy",0,0,0.00000
"przeszkadzano",0,0,0.00000
"przeszkadzać",0,0,0.00000
"przeszkoda",0,0,0.00000
"przeszkolenie",0,0,0.00000
"przeszkolić",0,0,0.00000
"libron",0,0,0.00000
"przeszukać",0,0,0.00000
"przeszukiwalne",0,0,0.00000
"przeszukiwalnym",0,0,0.00000
"przeszukiwalną",0,0,0.00000
"librowski",0,0,0.00000
"etiopia",0,0,0.00000
"chłopski",0,0,0.00000
"bartek",0,0,0.00000
"przeszło",0,0,0.00000
"przeszły",0,0,0.00000
"przesądzać",0,0,0.00000
"przesłanie",0,0,0.00000
"przesłanka",0,0,0.00000
"przesłać",0,0,0.00000
"przesłuchanie",0,0,0.00000
"przesłuchać",0,0,0.00000
"przetargowy",0,0,0.00000
"przetarłyśmy",0,0,0.00000
"przetrzymywać",0,0,0.00000
"przetwarzanie",0,0,0.00000
"przetwarzać",0,0,0.00000
"przetworzyć",0,0,0.00000
"przetłumaczyć",0,0,0.00000
"przewaga",0,0,0.00000
"przeważający",0,0,0.00000
"przeważać",0,0,0.00000
"przeważnie",0,0,0.00000
"przeważyć",0,0,0.00000
"przewidująco",0,0,0.00000
"przewidywać",0,0,0.00000
"przewidziałam",0,0,0.00000
"przewidzieć",0,0,0.00000
"przewieźć",0,0,0.00000
"librowski5",0,0,0.00000
"przewinąć",0,0,0.00000
"librowskiego",0,0,0.00000
"etnicznie",0,0,0.00000
"przewodnictwo",0,0,0.00000
"przewodniczka",0,0,0.00000
"przewodniczył",0,0,0.00000
"przewodniczący",0,0,0.00000
"silberman",0,0,0.00000
"przewodników-broszur",0,0,0.00000
"przeworsk",0,0,0.00000
"przewozić",0,0,0.00000
"przewrót",0,0,0.00000
"przewód",0,0,0.00000
"licealny",0,0,0.00000
"etniczność",0,0,0.00000
"chłopstwo",0,0,0.00000
"przewłocka",0,0,0.00000
"przewłocki",0,0,0.00000
"przeznaczenie",0,0,0.00000
"przeznaczyć",0,0,0.00000
"przezrocze",0,0,0.00000
"przezroczysty",0,0,0.00000
"przezwyciężać",0,0,0.00000
"przezwyciężyć",0,0,0.00000
"przeł",0,0,0.00000
"przeł.",0,0,0.00000
"przeładować",0,0,0.00000
"przełamać",0,0,0.00000
"przełamywać",0,0,0.00000
"silva",0,0,0.00000
"silverman",0,0,0.00000
"licencjacki",0,0,0.00000
"przełożenie",0,0,0.00000
"przełożony",0,0,0.00000
"przełożyć",0,0,0.00000
"przełączać",0,0,0.00000
"prześladować",0,0,0.00000
"prześledzić",0,0,0.00000
"przeświadczenie",0,0,0.00000
"prześwietlać",0,0,0.00000
"przeźrocz",0,0,0.00000
"przeżycie",0,0,0.00000
"przeżywaliśmy",0,0,0.00000
"przeżywać",0,0,0.00000
"przeżywała8",0,0,0.00000
"licencje",0,0,0.00000
"przeżyć8",0,0,0.00000
"licencyjny",0,0,0.00000
"etnoarcheologii",0,0,0.00000
"chłosta-sikorska",0,0,0.00000
"barthes",0,0,0.00000
"archidiecezji",0,0,0.00000
"aleksander",0,0,0.00000
"afiliować",0,0,0.00000
"przodkinie",0,0,0.00000
"przybliżony",0,0,0.00000
"siostrzany",0,0,0.00000
"licenses",0,0,0.00000
"license",0,0,0.00000
"przybywać",0,0,0.00000
"przybyła",0,0,0.00000
"situation",0,0,0.00000
"przybyłoby",0,0,0.00000
"przybyły",0,0,0.00000
"przychodni",0,0,0.00000
"sixteenth",0,0,0.00000
"liceum",0,0,0.00000
"etnocentrum",0,0,0.00000
"przychylność",0,0,0.00000
"się64",0,0,0.00000
"przycinać",0,0,0.00000
"przycisk",0,0,0.00000
"przycisnąć",0,0,0.00000
"przyciąganie",0,0,0.00000
"przyciągać",0,0,0.00000
"przyciągnąć",0,0,0.00000
"przyczyna",0,0,0.00000
"liczbowy",0,0,0.00000
"liczbowo-literowe",0,0,0.00000
"sięgnąć",0,0,0.00000
"przyczynowy",0,0,0.00000
"przyczółek",0,0,0.00000
"przydatność",0,0,0.00000
"przydatny",0,0,0.00000
"przydawać",0,0,0.00000
"liczebnie",0,0,0.00000
"liczbową14",0,0,0.00000
"cia",0,0,0.00000
"chłód",0,0,0.00000
"przydać",0,0,0.00000
"przydałaby",0,0,0.00000
"przydałoby",0,0,0.00000
"przydałyby",0,0,0.00000
"przydział",0,0,0.00000
"przydzielić",0,0,0.00000
"przydługi",0,0,0.00000
"przygarnąć",0,0,0.00000
"przygnębiać",0,0,0.00000
"przygot",0,0,0.00000
"przygotowanie",0,0,0.00000
"przygotowawczy",0,0,0.00000
"skamielina",0,0,0.00000
"przygotowywaliśmy",0,0,0.00000
"przygotowywać",0,0,0.00000
"przygotowywałam",0,0,0.00000
"skand",0,0,0.00000
"liczebny",0,0,0.00000
"przyjaciel",0,0,0.00000
"przyjaciółka",0,0,0.00000
"przyjazd",0,0,0.00000
"przyjazność",0,0,0.00000
"przyjazny",0,0,0.00000
"przyjaźń",0,0,0.00000
"licznik",0,0,0.00000
"przyjechałam",0,0,0.00000
"liczno",0,0,0.00000
"etnografia",0,0,0.00000
"ciara",0,0,0.00000
"przyjezdny",0,0,0.00000
"przyjeżdżaliśmy",0,0,0.00000
"przyjmowania",0,0,0.00000
"przyjrzeć",0,0,0.00000
"skanowanie",0,0,0.00000
"skansen",0,0,0.00000
"liczyliśmy",0,0,0.00000
"przyjęliśmy",0,0,0.00000
"przyjęłam",0,0,0.00000
"przyjść",0,0,0.00000
"przykazać",0,0,0.00000
"skany",0,0,0.00000
"przyklejać",0,0,0.00000
"przyklenk",0,0,0.00000
"przykry",0,0,0.00000
"liczzane",0,0,0.00000
"liczyć",0,0,0.00000
"ciasny",0,0,0.00000
"bartosz",0,0,0.00000
"bartkiewicz",0,0,0.00000
"przykryć",0,0,0.00000
"przykuwać",0,0,0.00000
"przykładowy",0,0,0.00000
"przylegać",0,0,0.00000
"przylisty",0,0,0.00000
"przymiot",0,0,0.00000
"przymus",0,0,0.00000
"przymusowo",0,0,0.00000
"przymusowy",0,0,0.00000
"przymuszać",0,0,0.00000
"przynajmniej",0,0,0.00000
"przynależeć",0,0,0.00000
"przynależność",0,0,0.00000
"przynieść",0,0,0.00000
"przyniosłaby",0,0,0.00000
"przyniosłam",0,0,0.00000
"przyniosłem",0,0,0.00000
"skarbnica",0,0,0.00000
"przyozdabiać",0,0,0.00000
"skarbowy",0,0,0.00000
"lide",0,0,0.00000
"przypadać",0,0,0.00000
"przypadek27",0,0,0.00000
"skarga",0,0,0.00000
"przypadki28",0,0,0.00000
"przypadki34",0,0,0.00000
"przypadkowo",0,0,0.00000
"liderskich",0,0,0.00000
"etnolog",0,0,0.00000
"etnografka",0,0,0.00000
"przypadku22",0,0,0.00000
"przypadku31",0,0,0.00000
"przypadku36",0,0,0.00000
"przypadków5",0,0,0.00000
"przypadków55",0,0,0.00000
"przypadków60",0,0,0.00000
"przypadków65",0,0,0.00000
"przypadków88",0,0,0.00000
"przypatrywać",0,0,0.00000
"przypaść",0,0,0.00000
"przypinać",0,0,0.00000
"przypinka",0,0,0.00000
"przypis",0,0,0.00000
"przypisać",0,0,0.00000
"przypisałam",0,0,0.00000
"przypisywać",0,0,0.00000
"przypominałaby",0,0,0.00000
"lidia",0,0,0.00000
"przyporządkować",0,0,0.00000
"przyprowadzać",0,0,0.00000
"przypuszczalnie",0,0,0.00000
"liechtenstein",0,0,0.00000
"etnologia",0,0,0.00000
"przypuszczenie",0,0,0.00000
"przypuścić",0,0,0.00000
"przyrastać",0,0,0.00000
"przyrodniczy",0,0,0.00000
"przyrost",0,0,0.00000
"przyrząd",0,0,0.00000
"liekanger",0,0,0.00000
"przysparzać",0,0,0.00000
"przyspieszać",0,0,0.00000
"przyspieszenie",0,0,0.00000
"lieux",0,0,0.00000
"etnologiczny",0,0,0.00000
"ciastko",0,0,0.00000
"ciasteczko",0,0,0.00000
"przysposabiać",0,0,0.00000
"przysposobić",0,0,0.00000
"przystawać",0,0,0.00000
"przystawka",0,0,0.00000
"przystopować",0,0,0.00000
"przystosowanie",0,0,0.00000
"przystosować",0,0,0.00000
"przystosowywać",0,0,0.00000
"przystą",0,0,0.00000
"przystępnie",0,0,0.00000
"life",0,0,0.00000
"przystępować",0,0,0.00000
"przyswajalny",0,0,0.00000
"przyswajać",0,0,0.00000
"przyswojenie",0,0,0.00000
"przysyłać",0,0,0.00000
"przyszedłem",0,0,0.00000
"przyszliśmy",0,0,0.00000
"przyszłości32",0,0,0.00000
"liga",0,0,0.00000
"etnolożka",0,0,0.00000
"przyszły",0,0,0.00000
"przysłać",0,0,0.00000
"przysłonić",0,0,0.00000
"przysługiwać",0,0,0.00000
"przysłużyć",0,0,0.00000
"skien",0,0,0.00000
"likwidacja",0,0,0.00000
"ligatus",0,0,0.00000
"ciało",0,0,0.00000
"przytoczyć",0,0,0.00000
"przytrafiać",0,0,0.00000
"skierować",0,0,0.00000
"przytulić",0,0,0.00000
"przytułek",0,0,0.00000
"przytułkowy",0,0,0.00000
"przytwierdzić",0,0,0.00000
"przytłaczająco",0,0,0.00000
"przytłoczyć",0,0,0.00000
"przywidz",0,0,0.00000
"przywieźć",0,0,0.00000
"przywilej",0,0,0.00000
"przywitać",0,0,0.00000
"przywiązanie",0,0,0.00000
"przywiązać",0,0,0.00000
"przywiązywać",0,0,0.00000
"przywiązywałam",0,0,0.00000
"przywodzić",0,0,0.00000
"przywołane",0,0,0.00000
"przywołany",0,0,0.00000
"przywołać",0,0,0.00000
"przywoływać",0,0,0.00000
"przywracać",0,0,0.00000
